Id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
10530,2.657482476161134,-1.6203539514813408,-0.27566960345121366,-1.6411216470914474,-0.15631221395901262,0.23985080882306023,1.388658905481109,-0.037594766185259136,-0.5670667144876216,0.48486016684385846
2964,-1.8864270226162558,-1.491801520754146,-0.34585252381299575,-1.7236077319353327,0.7343361932153494,-0.4105147484627476,0.4142603401972018,-0.8917917619568676,-0.12591074755552398,-0.5217608861713224
10311,0.9970043807022627,2.9264238038496284,-2.0011652630816474,-1.567154628898109,5.527262599813527,-2.455743858169988,2.5839120508241686,1.522076073772169,3.281029575624236,0.48850884065554856
837,-1.4550402963564115,0.4315920768598641,0.045110125308933983,-1.589462771771727,-0.7032380117031127,1.4818164197212942,0.4174053843720203,0.6903496092009259,0.15911172160021292,-0.165294060486066
10521,-1.4550402963564115,0.4315920768598641,0.045110125308933983,-1.589462771771727,-0.7032380117031127,1.4818164197212942,0.4174053843720203,0.6903496092009259,0.15911172160021292,-0.165294060486066
10175,-2.0232426313035816,-0.7122420935773822,1.1349752018964394,-2.0465045388256113,0.8079531968434068,0.718408485847782,0.221213399785059,-0.6201868428294313,-0.08243290502507446,-0.23350926419297902
1473,-2.0599709426556574,0.25460069613709246,0.4534139723022285,-1.9154811864774008,0.6515594868147754,0.2158938747045764,-0.05181345682378855,-1.034682200398796,0.033764681708603424,0.13852697266119515
2795,-3.4532763208990427,-0.4896930908263836,-0.6794819448388327,-1.3726983541131905,-0.6425552780789231,1.0123422830569904,0.12646569641227606,1.0293244079605142,0.8176645520939491,1.1704053198691788
2285,-1.0975873136904528,1.07569106892121,0.11223785350992037,-1.8342084383647537,0.48094100137871176,-0.12805574345777065,0.03741565588708306,-0.8861344207429539,-0.09350827086791444,-0.09054660659686506
115,-0.5117191680945631,0.9462395517568956,0.5806854260455281,-1.9776385448934048,0.3304162068993748,0.26432859722140706,-0.5491850327979086,-0.18492105118003527,-0.5516114432660575,-0.5027035089695335
10470,-1.941353891985193,-1.171280070795452,-0.4806590716497537,-1.5542793475167456,-0.5319359525856954,0.08512616590474344,0.5110105861975555,0.7301628598269093,0.2256443837125219,-0.25441733906169506
4065,-1.1581864465800968,0.09755839374170402,-0.7061790370166959,-1.6323121059650854,-0.6314860132240014,-1.0572976602814783,-0.4635341010701705,1.1700921996145546,-0.185826776501164,-0.12655754152304236
10968,1.195855109358449,1.588736599920018,-0.21356101302844482,-1.6713874511443234,-0.5429645291490002,0.01121966511240596,0.5705345763485232,-1.3331873914559915,0.28200911323969197,0.024768239286416954
5985,-1.9802164205331358,0.45134371705913023,0.39952931895149474,-1.864108392075469,0.3012921587786216,0.3670494022407759,0.027908696124414704,-1.144586522161324,-0.31940067424906177,-0.3123465031762932
5430,-0.6431500674000536,4.691505525385487,-1.8753305288514466,-1.108325931092719,-2.318066623342303,0.599583179111187,-0.13274730514647165,0.10067204371293224,-0.19060977318827588,-1.0914787624207323
8432,-0.6431500674000536,4.691505525385487,-1.8753305288514466,-1.108325931092719,-2.318066623342303,0.599583179111187,-0.13274730514647165,0.10067204371293224,-0.19060977318827588,-1.0914787624207323
453,-2.4816362116636626,-0.17029446075590307,0.1638153454774773,-1.6513394429260626,-0.11267340996882276,0.9402684842102974,0.15686171770824325,0.34544961299872246,0.36392449111725367,0.27571025022844386
9687,2.3360219203945047,-1.661871224462869,-0.7514769129256281,-1.6383489601294348,0.30542632896202043,0.9658888360174139,-0.6346403997269096,-0.1542072189671988,-1.0637876970525948,1.68482842457393
8890,-1.2045283412952048,0.8657668251468797,-0.018023229204681124,-1.643772949886505,-0.5703265296796544,0.638218869201217,-0.23945441901206435,0.6384216750829398,0.6220293229881979,0.49593677043599566
9264,4.996047917569147,-1.2974904333357657,-1.6114725952111602,-1.0947434675043983,0.3811204211238261,0.602615898642672,1.3162977942254572,0.25620545959297475,2.056769026496529,-1.6435164806442428
5824,-3.3032377261999253,-0.60816111365088,-0.4426694949221248,-1.3864316373074685,-0.7325335406335574,1.168964954145731,0.1406019809741608,1.194207743421456,0.8685342324168042,1.1198840473776246
5794,-0.8878700897617521,1.7860599348687551,0.28124516773228175,-1.9346499335066507,0.48267813989927505,-0.7656782619283214,-0.6984634169011211,-0.42177094134788723,-0.10026749296018488,-0.05570813434273721
3068,-2.198518837200688,-1.2537096268849113,-0.4696992186668908,-1.7202131905590576,0.7773581683518446,-0.6559425431954252,-0.2885819110482266,-0.9710126726369969,-0.34171907566917126,-0.5408613922236001
7962,2.771011670309058,-1.1578303741633644,1.0174897270689967,-1.9846067541717962,-1.3448350605049928,-0.881916430324675,0.11843847172887877,0.17368657841495191,0.43339176251580847,0.6258516371697405
2681,2.0887176364771864,-1.7216271902135953,-0.05632927473598047,-1.7448986548623018,0.40517799712475416,1.230036082527157,-0.7970399664354745,0.912987846583232,-0.7709141468475432,-2.2428096356123257
10141,-1.8683262141632955,-1.808008044100547,0.5166816462186051,-1.8968526406854453,0.3172315624951763,-0.08006877893292358,0.2621858114706941,-0.3702320736551624,-0.37138500118515944,-0.728345004193063
3725,2.1029356078616406,-0.6235295024460911,1.1469253710146614,-2.059179588243589,-1.42941530767065,-1.4318567656386758,-0.251405173782045,0.38591540960952664,-0.5511815580066538,0.19425439626896862
3767,3.26689458908365,0.660550942239761,-0.8649507954962244,-1.3847653467940237,1.6760009427682712,1.242241446615126,0.4856389974553792,0.807615006417625,1.365140357195704,-2.3240506784244177
5585,-2.874428153534163,-0.814636154653343,-1.2613360550222046,-1.392445282315689,-0.27258258486617454,-0.4532075866584011,-0.08701462639524575,-0.021860581129261876,-0.12250509279117304,-0.0858851777225463
7030,2.6814753735232677,2.7544906597006182,0.7973239110519259,-2.0258108868993645,-0.9992093999908581,-1.684298739421442,-0.9778444987970789,-0.11458974924661836,0.3535509882114899,-0.1129532255053432
1524,2.258796416100496,-0.34641819066721696,-0.971658611593221,-1.5752397430672727,0.7304732244536633,-0.4961689422648214,-1.7304062695958564,0.18107456482355966,2.276240758212896,-0.5121654085709546
3657,-2.1575436420637244,-0.11594341458114123,-1.3635069282199523,-1.3810640258036855,-0.5193326463961865,-0.5045912184181085,-0.3732800013971022,0.2751183193180358,0.16376543936333096,-0.20012950541407734
5740,-2.5346010039981133,-0.2623562122372201,-0.24624853151550682,-1.499292206564969,-0.07446289232723127,0.9198292200762006,0.6960004610782857,-0.2025937123498265,0.3795883760750423,0.3272930295846761
9595,2.6397073123189156,-1.7964677071993178,-0.5185840740649393,-1.5947292533311115,-1.1479352107278598,0.038939748546339505,0.13866833402347115,-1.1667546492523595,-1.0065911814613482,2.588575046598449
3158,-2.749616445336483,-1.2529068102727152,-0.9436064251925058,-1.474365496087839,-0.22035325889819712,-0.38358021462187186,-0.1542512507842266,0.11801737893428381,0.01209162371446277,0.12477367934054862
5114,0.8005575966766519,0.5940615434624876,1.336112958726691,-2.033429730238147,-0.578237324641379,-0.12629570822560668,-0.09437310843720137,-0.37372580996252824,0.8621877383436523,0.327163714627016
340,0.821761682265917,1.2275045026591445,0.22140471378066512,-1.8504250719052318,1.2112563378708283,-0.093756585155704,0.944497909536513,0.6203281879935145,-0.010912948324959607,0.4106974682142608
8805,-0.9222676754981148,1.790500739248784,-0.17742077877359236,-1.7451274018604181,0.34701052266642246,-0.3286956083323997,-0.2526100541228917,-0.9965420490301569,0.41786233180612264,0.05340052168855181
1241,-3.1185787693781153,-0.8543999449155223,-1.495246418147088,-1.3259343684779985,-0.1826999385169214,-0.47528170313181595,-0.03234095352745329,-0.2388072580686568,-0.29877830463050375,-0.10127910395915031
1402,2.892361448790168,-1.0950098731432252,-0.8338543147973837,-1.4278972084398727,-1.36981738182007,0.5750024219087994,0.05227690559964649,-1.3527453802748957,-0.058611799704556454,-0.7713907098913176
7264,-3.225806513222925,-0.3387852487014652,-0.5379123200034587,-1.3477491403475719,-0.8457327894645371,0.9549462628756076,-0.007775725312638519,1.094551631804039,1.0202616315545223,1.4523383898446782
1619,3.933735912261642,-2.334567302027777,-0.23523519958820835,-1.5314938281205637,-1.7329054262171661,0.868489232806512,0.5075836845899375,-1.1143065874196332,-0.15707975354409082,0.19302309285151262
6398,-2.7758250827328728,-0.7325433322364322,-1.4158172991183815,-1.344793964808466,-0.18283300652782683,-0.4730345419941508,-0.31366745053105566,-0.0877385183807738,-0.15515251854344136,0.023402505433118732
1857,-2.386322685365682,0.08827879925393738,-0.11331406384232705,-1.5404034891332232,-0.13789155574551828,0.6542706583337262,0.40955097682077135,0.036509390664241345,0.6643286812522434,0.6619259093663116
4877,-2.2333852708254422,-0.3537511069569818,0.7902206145627259,-1.9238650960720645,0.7733628822747254,0.31471203803804765,-0.060369235538520576,-0.9958737281611659,-0.06110874273578558,0.09401428549521147
3066,-0.8450101967937768,0.3599582850123486,1.0372183957130534,-1.968879351017235,0.2923609168620129,0.2613146090180576,0.14687242069398374,-0.47127956064509235,0.38261409258683726,0.029256688675818387
10286,3.1936929850053595,-1.7192477242715258,0.9649231636294672,-1.8811526175807152,-1.359648518724051,0.6379377341008817,0.1351293085220324,0.4351864832676061,-0.9212711082791489,-1.5969353700580653
1992,0.1666473595335262,1.2515778068058445,0.26042724277860624,-1.7050742487465036,-0.24989999344226332,0.10549753144864152,0.5580270769556664,-0.43367944446892903,-0.5745781961414271,-0.4132109101397358
4246,-2.5521927688112487,0.07388339118434717,-3.376321862138438,-0.9865488858134075,3.303208774982883,-2.669719894361458,2.604185180017206,-1.5359301884875034,-0.34774577505185916,0.7421130620939947
10623,-1.870704898390932,-0.5656181166865321,1.202601876317247,-2.0029929764052983,0.6654483137367225,0.6321988145154065,0.111401797434763,-0.6037566239424189,0.06489292652722203,0.002679186430304706
4867,-2.4732346613411327,0.8887474944417193,-0.4282803055607311,-1.4745166714176186,-0.4420249593905232,0.7708986263480861,0.01206085351457139,0.1283034888603204,0.09550848440436303,0.09497966428478977
3112,-2.6190574501935178,-1.6140423357210631,-0.5599512529308569,-1.5014725901892325,-0.2053695043003623,-0.026880505084389033,0.0908738740136075,0.45419753216069025,-0.04774096153056349,-0.194090468881326
4865,-1.2309685431522426,2.3347932548044446,-0.7187591145141485,-1.3819736121842296,-1.4459106819537695,0.8168780894400455,-0.2500517781364468,0.4392119818536838,-0.4469413962101777,-0.38837782865074294
6287,-2.546363720911435,-1.502854374008017,-0.5354151672801183,-1.4952462661152244,-0.4358253717401618,-0.19713348167247743,0.2696796959282624,0.21439413160748924,0.23996610272699556,0.089923237525119
4405,0.7844256479582837,2.2630859131016368,1.9395566827863344,-2.2329253887586806,0.3582210723661355,0.5079733836843103,-0.6957670073341358,0.3091995019193308,-0.4852454025033073,0.24446680897256
5332,2.8592841431430265,-1.7738390594318136,0.0483172645461807,-1.654389685135275,-0.5984934936345179,0.562451450392291,0.6706898296937028,-0.09615719688868829,-0.26986756409204793,-0.20852474829138665
1519,-2.6299977651769573,0.5960714549753963,-0.48639577570842013,-1.4849110612715892,-0.24904936990445192,0.6012434423141967,-0.18970954738136658,-0.12642568260020842,0.34885111001193997,0.47002152126493496
9080,-2.6299977651769573,0.5960714549753963,-0.48639577570842013,-1.4849110612715892,-0.24904936990445192,0.6012434423141967,-0.18970954738136658,-0.12642568260020842,0.34885111001193997,0.47002152126493496
1772,4.56407626121827,-1.0106045083274446,-0.9935979385515047,-1.383458407104553,-0.09136291115695072,-0.2722461397259792,0.778091065716047,0.02643894243308958,0.5944891587248964,-0.31484862843539146
5341,2.9530962223308386,0.12839752932864346,-1.0989609594644143,-1.4517098370764658,0.770842873874519,0.8792064728165024,-1.875076293572544,-1.1826710539610643,1.4292302146384492,0.9191688020892049
5510,-0.3353264647925523,1.1644257237253903,0.13966259633314887,-1.7301834336938535,1.0206846598733186,-0.024793396668103273,1.0305293817007357,-0.016081286118770858,-0.011429983605325216,-0.3656333982240813
3887,-2.573670160874748,-0.6958200914640716,-1.6932819564244694,-1.2572081202710599,0.008864919326354614,-0.4430015956242178,0.13533791452550567,-0.045175613394449136,-0.2461433499010301,0.2574305196101973
7022,2.91362218138612,-1.0762976902566972,-1.6472634331890774,-1.2456196298308606,-1.0259676241660949,0.6264372245218377,-1.3951523965097157,1.0350135208078344,-1.155232212254479,0.6856247626879779
9999,2.839494770563603,-0.25852147709694234,-1.086356821790465,-1.6575621293417022,0.4558886142124086,-0.43074257176132774,-1.6823770918437122,0.019328455109534275,-0.6358409061122158,0.8007491640309609
10352,-2.650515783457392,0.7084114733541744,-0.8490785020212731,-1.3764576271868258,-0.1174441094647165,0.3954596303762686,0.22090094493237397,-0.4527497130017312,0.48222293949660405,0.6318895433869753
7919,2.9906954727676274,0.5246857819495417,-0.6196384363379112,-1.7618051870046143,-1.1573186831609943,-2.427115156585403,-1.8606318380231555,-0.6919518225272259,-0.22603458608897542,2.168137248158318
4114,4.609444895620378,-0.8068730991779091,-0.21674662252177174,-1.5383433565101563,-1.4631084312398401,-0.24594288075863216,-1.1417514063723637,-0.043729030822960854,1.4359746242777818,-1.5031409477471624
7990,-2.2804013183060965,-1.6121274160256054,0.0973748074855117,-1.7837577081494107,0.4350896719840614,-0.3895359333863642,0.05012269041634404,-0.7993421620191179,-0.5446757628482592,-0.6553238277437204
9888,2.4763045343498082,-1.5415483960670684,-0.3865775703685184,-1.5882458974523281,-0.11978631433798481,0.4107448015618563,-0.25505263604941164,-0.10731301182398913,-0.42279234622140566,0.1599228997427331
4399,2.4763045343498082,-1.5415483960670684,-0.3865775703685184,-1.5882458974523281,-0.11978631433798481,0.4107448015618563,-0.25505263604941164,-0.10731301182398913,-0.42279234622140566,0.1599228997427331
4452,-0.855768948525692,1.7028650654016904,0.16934017822369424,-1.765204214132292,0.3771291222289702,-0.19142527905660608,-0.1498085097624656,-0.45095352018665524,-0.11470561159217812,-0.2114846189236589
4785,1.028582790440448,1.940333358990959,2.3941694823719843,-2.2683590034959598,0.1729791734273981,0.9073459670077206,-0.39022885834122817,0.5726820250575078,-0.10545121513432691,0.252631835279979
8461,-3.216785294538405,-0.4630572065453881,-0.44677663758435365,-1.324833229615709,-0.8044950763865673,1.0631187038978176,0.06923374408874886,1.1775984418475494,0.9693131183476449,1.3128188957656979
3878,-2.557340603972206,-1.3933092276289751,-0.8872027915337876,-1.4035563078710258,-0.15363900989932353,-0.1845848116369571,-0.042253016725917546,0.24664200582410156,0.0229246852844296,0.00694694589241248
9612,-2.2020231211413623,-1.3517149922252139,-0.3367186035605233,-1.6638371568265897,0.7287506537496762,-0.5870265690062594,-0.0033833869942990805,-0.8993332945695138,-0.45926162616540533,-0.5280011753830004
4098,-2.6718177545193713,0.2420797130491762,-0.22464119691539514,-1.483819114834093,-0.23016170833370952,0.9380077317086661,-0.04388409190322544,0.11310814689475551,-0.01493385511961127,0.010109883742306834
158,2.6499967000426783,-0.7879904511242746,-1.2788537048372914,-1.380084440014938,0.4897927668891817,-0.35931033851257166,0.1094398328938454,-0.2650751583165656,1.0447778682281328,0.05409165045135965
3896,-2.797485393444554,-1.3569912069997565,-0.7345986452493409,-1.4468409655584509,-0.26812299645986654,-0.34318006811061247,-0.08020662751917979,0.2112756966017928,-0.042644317236284965,0.015901360359944793
9970,-0.5710321043845591,-0.8126847019567676,1.4601420599395027,-1.9853145074411471,0.6023255597085567,1.2751915947040975,0.11651375985589953,0.12888715041068566,-0.011952248361387516,-0.5656604595497534
4002,3.7388082971804852,0.03631456369221586,0.04008391482640098,-1.7275167842448014,0.011421626090481921,1.2834622227872243,-1.2875536316110912,-0.260443211296406,-0.7181077116986968,0.5175769284661254
10914,-2.653035010890821,-0.48703803198462825,0.2529209475669239,-1.5759784350556667,-0.09214305312140762,1.1964819380780851,0.28543403670758294,0.31467604377296143,0.12394318858987012,0.056994835092066834
7279,2.1927233712532552,-1.6875946986533015,-0.25115281301903,-1.5491005829261142,-0.5456440393559919,0.13084656388706567,1.1037744186032354,-0.6687421821133082,-0.21239661555695458,0.9174127241802085
10582,2.0529458053518894,0.3830737666351678,0.5318255074251832,-1.7908742638238846,0.6460522617138094,1.0413920059000437,0.3346903904470112,0.9176132095221546,-0.6010695130309106,-0.6524604297440101
4470,-1.056089391588512,-0.4114176357093111,1.279686265589412,-1.9737467193144969,0.6448084707174185,0.6390426511362504,0.373526299434672,-0.24155247598213483,0.23589765602055915,-0.05718514314679972
6183,-1.056089391588512,-0.4114176357093111,1.279686265589412,-1.9737467193144969,0.6448084707174185,0.6390426511362504,0.373526299434672,-0.24155247598213483,0.23589765602055915,-0.05718514314679972
6379,-2.2214794724632196,0.4145698617193455,-0.27216928570463855,-1.4278079987113927,-0.4132059195943227,0.7349514968133328,0.6797514028841753,-0.102430553537924,0.5885286909221062,0.5324888536122411
8601,3.884736934793543,0.2711580144415182,-1.2910440502608418,-1.1925443626848276,0.6262595975413231,1.404441066980678,-0.4047358997380158,-0.8500113910753058,2.5517180524951573,-0.04678750591770357
4827,0.24946856722084018,1.08481796680942,0.33851384015457947,-1.6994359544762105,-0.4010305188245501,1.2065682593846072,-0.35862222614074835,-0.3183737839457941,-0.6736415888606484,-1.0419765978663782
6715,0.3283096923463008,2.5039369009821697,0.3279712731450539,-1.7773829300935042,-0.5665138361589122,0.04729982745063708,-0.46507102864434413,0.0881716036746405,-1.0364530798369833,-0.7066653912607759
10676,4.226278486747195,-1.863570013034507,-2.410069353826298,-1.0081913759508208,0.5674212219454486,1.8118475682984698,1.3905783325733643,-0.8345840441309709,-2.128336854246647,1.495943142796257
1041,-0.8628088332101014,2.289840806204326,-0.2392270756518346,-1.6670731148998552,0.29218380265104227,-0.3766303018237237,-0.14308934161155146,-0.6275457489825181,-0.11430698859578435,-0.3031393835825555
492,-0.8628088332101014,2.289840806204326,-0.2392270756518346,-1.6670731148998552,0.29218380265104227,-0.3766303018237237,-0.14308934161155146,-0.6275457489825181,-0.11430698859578435,-0.3031393835825555
11133,-0.8628088332101014,2.289840806204326,-0.2392270756518346,-1.6670731148998552,0.29218380265104227,-0.3766303018237237,-0.14308934161155146,-0.6275457489825181,-0.11430698859578435,-0.3031393835825555
4491,-0.31050290719157075,4.168697081234959,-0.7368141336136201,-1.233637385233816,-2.985079208515565,0.24494461354398286,0.34471891870365773,0.4422701422179634,-1.2920494512054483,-0.6393685271319974
873,-0.31050290719157075,4.168697081234959,-0.7368141336136201,-1.233637385233816,-2.985079208515565,0.24494461354398286,0.34471891870365773,0.4422701422179634,-1.2920494512054483,-0.6393685271319974
1631,1.5265384758178486,0.9856967412101945,-0.49039458741805964,-1.6466120735610956,-1.0874410957475906,-1.433099180341204,-0.9120878712245881,-0.40511080860321214,-0.24682236087096016,0.43101674768368003
8278,2.992462570288412,-0.6684592211693922,-1.1414735508261702,-1.4640221887398832,-0.13338740109237543,-0.6433673935670595,-1.4433345400544153,-0.532021445898083,1.030051199681058,0.7526006404537403
6815,2.893217792877556,-0.8626675155928665,0.26416525383966794,-1.7363553493927357,0.30705450791226835,-0.3420936270270073,-0.3724117551772832,0.8414904232843693,1.543873880924303,-0.8154480334728481
254,-0.5090278921908061,1.6763470581522641,0.3778348538486231,-1.8343111568985657,0.5462889430564766,-0.5404934194071013,-0.4948844177007743,-0.17777214457385593,-0.009960409927938863,-0.05989537434682272
1349,-2.29100496044399,-1.070935499162957,-1.2410422778478059,-1.1651276100446646,-1.0492076404370458,-0.08768607895444755,0.2075425918499386,1.7755655761755782,0.8522719421860298,0.8459001438736907
2534,-1.585524032612324,0.5093801313681113,0.22859393978293135,-1.7166206033673581,0.9370390916926491,-0.04273571556924786,0.3423209160395096,-0.9237123288737645,0.23606342657565998,0.05891160512599187
2130,-2.323048217687283,-1.1646898652144946,-1.3545871277765034,-1.126011133151963,-1.0614965788796136,-0.011140796764825465,0.17610323455260615,1.629865236607733,0.8946916002116976,0.6704760851185887
2296,-2.576581125654602,-1.5112321250732526,-0.5682280020679579,-1.4283111927019392,-0.2771875564335335,-0.13027309916955823,0.18980868961391217,0.35541168803886736,0.23178033161690367,0.11237093825924913
3799,1.698178747989478,1.6216471074448073,-0.21174687327363229,-1.617252133049034,0.9672547043109605,-0.010631488284832628,0.9249752461571668,0.7175836774314059,-0.6587636174709028,-0.05218162970207673
11084,0.629431779117106,0.9220067809223255,0.8305987349516438,-1.79862692334924,-0.36766279024829784,-0.5909813988339027,0.4005441190073795,-0.5996163683645811,0.1401531949497205,0.2171510480534344
5172,0.629431779117106,0.9220067809223255,0.8305987349516438,-1.79862692334924,-0.36766279024829784,-0.5909813988339027,0.4005441190073795,-0.5996163683645811,0.1401531949497205,0.2171510480534344
9504,3.8773221658641335,-1.6610292347101154,-0.05272373362792247,-1.5008322310098432,-0.7635702864189255,0.995120810173765,-0.24092920059240147,0.32350742937681276,0.29599600783191454,-2.002028851955948
850,1.7317656874655227,0.4873522809203225,0.7816126944412697,-1.8300011982742863,-0.07149519755748714,0.6444233004588044,-0.30553252411825005,-0.07092487969211429,-0.068450353015823,-0.20595585736492641
4477,1.6014728956020743,0.4037269060886427,0.14250439620911134,-1.6790496816205214,1.475793398493503,0.7053030417446938,-0.05938566811890896,0.8212743192831922,0.3911404997142884,-0.29341732589244035
1945,3.337012391876978,1.1365317352960769,-1.3166298800338616,-1.2365357142744984,1.382718795949398,0.7998113091532858,0.8456032671715904,0.038663449066434444,0.7732610180321355,-0.38539744706767437
7685,-2.1237918915591694,-1.3865408219600799,-0.5770191788376728,-1.4506921135207396,-0.14723895847372157,-0.07533768294262524,-0.06649071877080147,0.7303373796518965,0.00880761889208575,-0.14115454974747046
6310,-2.1237918915591694,-1.3865408219600799,-0.5770191788376728,-1.4506921135207396,-0.14723895847372157,-0.07533768294262524,-0.06649071877080147,0.7303373796518965,0.00880761889208575,-0.14115454974747046
10832,-0.14449710323359727,-0.01719898400607463,-0.6440129199165493,-1.6120769158207433,1.477408360317387,-1.5200904257008836,0.8227089961916749,0.5043068670358284,-0.017523111783624788,-0.33446173145957475
3025,-1.0079287597993096,1.1641182150714557,0.3492971093331631,-1.7845570933472301,0.3502200313994359,-0.09613073517342302,-0.5931174612770002,-0.7349363196003617,0.25488391956465306,-0.07920009520065233
2404,-1.6292201376541375,1.3503999220265217,-0.5452079260654913,-1.3855599998249466,-0.33249003583294096,0.44757969332967124,0.24049399914248254,0.398247160326306,0.5649098919679718,0.3793975944076987
8581,-0.6159476506427243,4.0937997516888895,-1.3719627982342988,-1.205482079812674,-1.6099739484477533,-0.1811781707721478,-0.43343659334038415,0.3772374406066274,-0.12179549332551662,-0.3693311269513924
8755,2.1146344075287584,-1.0297470120728212,-0.7382401378030087,-1.4658016144636485,-0.6556583667643227,-0.3660182195904096,-0.740982471793426,-0.8670130477484252,-0.23104654516399342,-0.43694154089974185
10177,3.779776663552646,0.31731840668747135,-1.233191086167044,-1.179804368489282,1.213922739721046,1.9498537343376003,0.45991084211145966,0.13794698714251058,0.7481936725846374,-0.6780447277161985
2429,3.779776663552646,0.31731840668747135,-1.233191086167044,-1.179804368489282,1.213922739721046,1.9498537343376003,0.45991084211145966,0.13794698714251058,0.7481936725846374,-0.6780447277161985
8920,1.6271681992395735,1.2963260834993335,-2.010195217149361,-1.2205771875113096,-0.570883138786069,-1.379149986340828,-0.41177515364584283,1.4725059998963297,-0.5313373124161209,0.3251736572881512
8430,-2.3469404341337077,-0.7846884493838499,0.9277089986570907,-1.8460711650634756,0.8705632502018745,0.6804339001816802,0.22989817803595705,-0.9174541282539196,-0.31949655410496125,-0.281507516179369
8619,-2.3469404341337077,-0.7846884493838499,0.9277089986570907,-1.8460711650634756,0.8705632502018745,0.6804339001816802,0.22989817803595705,-0.9174541282539196,-0.31949655410496125,-0.281507516179369
8996,-0.8788319805556287,4.1134309085031235,-3.4027214500649214,-0.43307366124667585,-2.6400312924638287,1.850775146222772,-0.07477090544388974,0.781226705697372,-0.3305671519349824,-0.29112258038677447
7233,3.537071967961366,-1.1054590200557204,-1.756041837714652,-1.1207284804386022,-0.20534782279785038,0.07152979723584423,1.164780352382799,-0.7858230689354171,-0.04711964227123386,-0.27750062566929246
6678,-2.4087656972623788,-0.7045954873089673,-0.9538920605025879,-1.3437014518509223,-0.3691157969111811,-0.41816906088166456,-0.27718548875529664,0.3724096212843576,-0.043699808875166016,-0.11302062727279394
830,3.303853764902294,-1.5203928706482115,-0.6885792454956062,-1.2689713582650421,-0.6520099871570678,0.15940872539656348,-0.5866586548922421,-0.7771040760835345,2.3314396864215023,-0.627953852363371
6365,-1.7824201496050989,-1.3360519562360613,-0.26581269986458633,-1.6232445046951527,0.7707646040717278,-0.4921791499484648,0.055851655839527115,-0.6977978763885958,-0.45031201250797365,-0.42064012620653873
6770,-2.4805092647885556,-1.0696665179575973,-1.1387635890831418,-1.2317863106177906,-0.17801778174711108,-0.1501249056940549,0.45614083905770425,0.12401940502054623,0.06532278700960187,-0.026998823171199313
2261,-2.916237027021791,-1.4240501393157294,-0.7815285734412102,-1.3562367970134193,-0.21554404406152408,-0.32108587468051414,0.037027331720130445,0.07646932713629122,0.08326984982073853,0.10127060415362607
1031,2.8469609813530337,-0.5060890774355372,0.9606060172650449,-1.8363291392356518,-1.213211056070466,-0.9494601413637033,0.23926060907502153,0.379242513836226,0.22059165129724506,-0.4588440131823925
10089,5.549567672495936,-0.992270683141702,-1.4705365553209961,-1.1568204980782983,0.5792078235650996,1.2389986178149885,-0.1846278045805064,0.9028241274787966,0.6566708113808238,-0.27975321703345274
